"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"f29d666cde53657726246c58e66632e4","2015","2014-12-16T00:58:31+00:00","1418691511","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.242","18.867","4.514","10.179","27.844","17.038","10.179","","","","","","","","0.879","1.217","1.726","0.903","1.633","1.633","","","","","","","Navy Reserve","Navy","","","22.793","","8.323","",
"9d5c5e7d2a8ef445a4ce62e306000e54","2015","2014-12-16T00:58:31+00:00","1418691511","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.868","2.156","4.87","1.256","34.656","2.133","1.256","","","","","","","","2.522","0.988","1.295","3.493","0.589","0.589","","","","","","","Navy Active","","34.656","","25.387","","22.279","",
"9d5c5e7d2a8ef445a4ce62e306000e54","2015","2014-12-16T00:58:31+00:00","1418691511","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.868","2.156","4.87","1.256","34.656","2.133","1.256","","","","","","","","1.346","1.145","0.861","1.377","0.667","0.667","","","","","","","Navy Reserve","Navy","","","25.387","","3.108","",
"23efd4b30768a8d5546d46d7c6cd3bb6","2015","2014-12-16T00:58:42+00:00","1418691522","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","103.698","1.784","109.075","13.617","16.417","54.672","13.617","7","","7","1","2","3","1","103.698","54.672","1.784","109.075","13.617","13.617","7","3","","7","1","1","Army Active","Army","16.417","2","18.052","2","18.052","2",
"93e2f5d2631f2d04d71a231dc0e18d6f","2015","2014-12-16T00:58:42+00:00","1418691522","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","4.97","4.969","42.967","185.09","","4.962","185.09","","","24","16","","","16","4.97","4.962","4.969","42.967","185.09","185.09","","","","24","16","16","Army Active","Army","","","84.7","4","84.7","4",
"6834795ff34efb88f3933de4dad808c8","2015","2014-12-16T00:58:38+00:00","1418691518","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","11.767","11.567","11.991","11.652","12.154","11.17","11.652","","","","","","","","11.674","11.083","11.474","11.896","11.567","11.567","","","","","","","Navy Active","","12.065","","13.084","","12.996","",
"6834795ff34efb88f3933de4dad808c8","2015","2014-12-16T00:58:38+00:00","1418691518","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","11.767","11.567","11.991","11.652","12.154","11.17","11.652","","","","","","","","0.093","0.087","0.093","0.095","0.085","0.085","","","","","","","Navy Reserve","Navy","0.089","","13.084","","0.088","",
"c774114c241b19b7fdff8d3e7c309f46","2015","2014-12-16T00:58:34+00:00","1418691514","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","4.512","4.44","4.755","4.272","5.654","4.361","4.272","","","","","","","","4.33","4.151","4.262","4.57","4.031","4.031","","","","","","","Navy Active","","5.654","","6.525","","6.071","",
"c774114c241b19b7fdff8d3e7c309f46","2015","2014-12-16T00:58:34+00:00","1418691514","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","4.512","4.44","4.755","4.272","5.654","4.361","4.272","","","","","","","","0.182","0.21","0.178","0.185","0.241","0.241","","","","","","","Navy Reserve","Navy","","","6.525","","0.454","",
"ccedbfac9d5bf7fc7d6d968cdaa4b7fa","2015","2014-12-16T00:58:58+00:00","1418691538","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","80.789","41.293","30.729","5.611","","14.624","5.611","","","","","","","","38.371","2.981","37.132","","5.611","5.611","","","","","","","Army Active","","","","","","","",
"ccedbfac9d5bf7fc7d6d968cdaa4b7fa","2015","2014-12-16T00:58:58+00:00","1418691538","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","80.789","41.293","30.729","5.611","","14.624","5.611","","","","","","","","42.418","11.643","4.161","30.729","","","","","","","","","Army National Guard","Army","","","","","","",
"934c446d5218f96b778dbdd2da68a661","2015","2014-12-16T00:59:06+00:00","1418691546","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","11.239","","18.166","20.86","11.617","18.166","","","","","","","","","7.022","6.789","","11.018","11.018","","","","","","","Army Active","","18.357","","39.3","","32.475","",
"934c446d5218f96b778dbdd2da68a661","2015","2014-12-16T00:59:06+00:00","1418691546","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","11.239","","18.166","20.86","11.617","18.166","","","","","","","","","4.595","4.45","","7.148","7.148","","","","","","","Army National Guard","Army","2.503","","39.3","","6.825","",
"6ced7935e31e58f85b9479565ea9b505","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","46.605","47.064","47.795","48.081","71.408","47.435","48.081","","","","","","","","46.605","47.435","47.064","47.795","48.081","48.081","","","","","","","Army Active","Army","71.408","","45.841","","45.841","",
"8978e49a70c4ef5a3ca46695396e1e99","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","113.56","86.734","100.706","127.232","46.081","88.441","127.232","1","4","1","10","","7","10","113.56","66.006","86.734","100.706","114.412","114.412","1","","4","1","6","6","Army Active","","46.081","","79.692","6","79.692","6",
"8978e49a70c4ef5a3ca46695396e1e99","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","113.56","86.734","100.706","127.232","46.081","88.441","127.232","1","4","1","10","","7","10","","22.435","","","9.615","9.615","","7","","","3","3","Army National Guard","","","","79.692","6","","",
"8978e49a70c4ef5a3ca46695396e1e99","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","113.56","86.734","100.706","127.232","46.081","88.441","127.232","1","4","1","10","","7","10","","","","","3.205","3.205","","","","","1","1","Army Reserve","Army","","","79.692","6","","",
"0887623d8b07ef27d318da66a310f2e1","2015","2014-12-16T00:59:02+00:00","1418691542","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","40.572","","50.451","169.685","91.048","50.451","","11","","15","49","27","15","","91.048","","","27.1","27.1","","27","","","8","8","Army Active","","169.685","49","186.031","53","186.031","53",
"0887623d8b07ef27d318da66a310f2e1","2015","2014-12-16T00:59:02+00:00","1418691542","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","40.572","","50.451","169.685","91.048","50.451","","11","","15","49","27","15","","","40.572","","23.351","23.351","","","11","","7","7","Army National Guard","Army","","","186.031","53","","",
"2a389f38a03a4c14a51960ae33369d77","2015","2014-12-16T00:59:03+00:00","1418691543","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","2.979","","36.583","18.948","","36.583","","","","7","3","","7","","","2.979","","36.583","36.583","","","","","7","7","Army Active","","","","62.951","14","62.951","14",
"2a389f38a03a4c14a51960ae33369d77","2015","2014-12-16T00:59:03+00:00","1418691543","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","2.979","","36.583","18.948","","36.583","","","","7","3","","7","","","","","","","","","","","","","Army National Guard","Army","18.948","3","62.951","14","","",
"61321ee1a4a0f6875106904d74fcd0ba","2015","2014-12-16T00:58:55+00:00","1418691535","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","22.667","22.13","25.182","21.274","16.048","21.702","21.274","3006","2988","3306","2994","11210","3121","2994","13.98","13.218","13.808","15.284","12.597","12.597","1575","1830","1705","2058","1703","1703","Army Active","","9","1270","19.022","2412","10.8","1360",
"61321ee1a4a0f6875106904d74fcd0ba","2015","2014-12-16T00:58:55+00:00","1418691535","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","22.667","22.13","25.182","21.274","16.048","21.702","21.274","3006","2988","3306","2994","11210","3121","2994","8.687","8.484","8.322","9.898","8.677","8.677","1431","1291","1283","1248","1291","1291","Army National Guard","Army","7.048","9940","19.022","2412","8.222","1052",
"2c91478e2110efa1298db3cffc1e8f67","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","7.157","7.132","1.996","6.847","4.88","6.99","6.847","702","695","134","690","581","691","690","7.157","6.99","7.132","1.996","6.847","6.847","702","691","695","134","690","690","Army Active","Army","4.88","581","6.809","700","6.809","700",
"e7cf016ffae9a2e290c941d2baa317b6","2015","2014-12-16T00:58:59+00:00","1418691539","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","4.011","3.894","4.092","3.657","3.584","3.779","3.657","","","","","","","","4.011","3.779","3.894","4.092","3.657","3.657","","","","","","","Army Active","Army","3.584","","3.53","","3.53","",
"5c7df640654c9f6911aa881a1171e0a0","2015","2014-12-16T00:58:59+00:00","1418691539","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1.61","1.582","1.639","1.522","1.443","1.556","1.522","","","","","","","","1.61","1.556","1.582","1.639","1.522","1.522","","","","","","","Army Active","Army","1.443","","1.748","","1.748","",
"679349aa92bc78ebace408455a607f25","2015","2014-12-16T00:59:10+00:00","1418691550","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.779","2.554","2.784","1.682","2.375","2.511","1.682","","","","","","","","2.779","2.511","2.554","2.784","1.682","1.682","","","","","","","Army Active","Army","2.375","","1.267","","1.267","",
"d67b1d29282fc2e2ef6286db065c709e","2015","2014-12-16T00:59:20+00:00","1418691560","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","99.868","","","","","","","900","","","","","","","","","","","","","","","Army National Guard","Army","99.868","900","100","900","100","900",
"ac3929297069ebf2d0ca95f91cc85130","2015","2014-12-16T00:59:21+00:00","1418691561","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","26.823","","","","","","","60","","","","","","","","","","","","","","","Army Active","","9.165","23","39.525","35","","",
"ac3929297069ebf2d0ca95f91cc85130","2015","2014-12-16T00:59:21+00:00","1418691561","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","26.823","","","","","","","60","","","","","","","","","","","","","","","Army National Guard","","14.924","31","39.525","35","","",
"ac3929297069ebf2d0ca95f91cc85130","2015","2014-12-16T00:59:21+00:00","1418691561","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","26.823","","","","","","","60","","","","","","","","","","","","","","","Army Reserve","Army","2.734","6","39.525","35","39.525","35",
"1252822f70d2f85871d49e8c0033527b","2015","2014-12-16T00:59:26+00:00","1418691566","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","10.834","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","10.834","","2.59","","2.59","",
"2a9f8b8b445d65adcfb1f94a92711748","2015","2014-12-16T00:59:26+00:00","1418691566","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","393.009","381.498","551.056","175.711","224.767","382.715","175.711","6971","6993","15753","2674","7385","4499","2674","313.501","296.732","292.215","435.756","130.911","130.911","5475","2942","5561","14257","2005","2005","Army Active","","224.767","7385","350","6127","272.117","4595",
"2a9f8b8b445d65adcfb1f94a92711748","2015","2014-12-16T00:59:26+00:00","1418691566","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","393.009","381.498","551.056","175.711","224.767","382.715","175.711","6971","6993","15753","2674","7385","4499","2674","79.508","85.983","89.283","115.3","44.8","44.8","1496","1557","1432","1496","669","669","Army National Guard","Army","","","350","6127","77.883","1532",
"72b15bd4b078aa64541260a533c87c27","2015","2014-12-16T00:59:38+00:00","1418691578","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","202.934","243.943","159.087","209.05","297.082","274.117","209.05","14","18","6","13","15","20","13","95.179","121.889","137.191","71.199","","","7","9","10","3","","","Army Active","","192.023","9","348.557","19","224.356","13",
"72b15bd4b078aa64541260a533c87c27","2015","2014-12-16T00:59:38+00:00","1418691578","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","202.934","243.943","159.087","209.05","297.082","274.117","209.05","14","18","6","13","15","20","13","107.755","152.228","106.752","87.888","209.05","209.05","7","11","8","3","13","13","Army National Guard","Army","105.059","6","348.557","19","124.201","6",
"8d8dddd2a2e89f51bb17d8aadde16e08","2015","2014-12-16T00:59:38+00:00","1418691578","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","3.971","3.912","4.066","13.823","70.255","14.26","13.823","","","","","1655","","","3.971","14.26","3.912","4.066","13.823","13.823","","","","","","","Army Active","","42.265","993","43.228","1064","26.102","638",
"8d8dddd2a2e89f51bb17d8aadde16e08","2015","2014-12-16T00:59:38+00:00","1418691578","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","3.971","3.912","4.066","13.823","70.255","14.26","13.823","","","","","1655","","","","","","","","","","","","","","","Army National Guard","Army","27.99","662","43.228","1064","17.126","426",
"d4e63e17fe3560ffa7cbc30cfa7e9511","2015","2014-12-16T00:59:32+00:00","1418691572","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","25.292","24.551","21.074","24.828","77.107","24.795","24.828","4","4","3","3","60","4","3","8.566","16.398","8.264","15.065","16.018","16.018","1","3","1","2","2","2","Army Active","","43.797","34","98.535","74","66.36","50",
"d4e63e17fe3560ffa7cbc30cfa7e9511","2015","2014-12-16T00:59:32+00:00","1418691572","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","25.292","24.551","21.074","24.828","77.107","24.795","24.828","4","4","3","3","60","4","3","16.726","8.397","16.287","6.009","8.81","8.81","3","1","3","1","1","1","Army National Guard","Army","33.31","26","98.535","74","32.175","24",
"b2814625229356c690f804f57e1f2b00","2015","2014-12-16T00:59:33+00:00","1418691573","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","","","0.013","","0.013","",
"810a57077e16a80a66ee7ab2db2c22ce","2015","2014-12-16T00:59:33+00:00","1418691573","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","27","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","27","","15.3","","15.3","",
"8daad77fac71219612b05c4e91c705fc","2015","2014-12-16T00:59:33+00:00","1418691573","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1.442","1.356","1.469","1.285","81.058","1.315","1.285","","","","","","","","1.442","1.315","1.356","1.469","1.285","1.285","","","","","","","Army Active","Army","81.058","","1.237","","1.237","",
