"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Cost.PriorYearsDelta.record.partial.fields","value.BudgetYearOneOCO.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Quantity.PriorYearsDelta.record.partial.fields","value.BudgetYearFour.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"cd9c7a1480ac959eaad1c48f428deadc","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","143.529","137.596","146.959","112.807","102.378","59.326","105.38","112.807","","","","","","","","","54.541","52.286","55.844","","","","Army National Guard","Army","42.867","38.904","22.544","40.044","42.867","","","","","","","","","","","","","","","","","","","",
"cd9c7a1480ac959eaad1c48f428deadc","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","143.529","137.596","146.959","112.807","102.378","59.326","105.38","112.807","","","","","","","","","5.741","5.504","5.878","","","","Army Reserve","Army","4.512","4.095","2.373","4.215","4.512","","","","","","","","","","","","","","","","","","","",
"1aeeeab976e201c3df56456ff518bbf6","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","5.947","5.946","5.947","13.793","10.904","88.095","76.515","13.793","","","","","","","","","5.947","5.946","5.947","","","","Army Active","Army","13.793","10.904","43.22","51.921","13.793","","","","","","","","","","","","","","","","","","","",
"1aeeeab976e201c3df56456ff518bbf6","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","5.947","5.946","5.947","13.793","10.904","88.095","76.515","13.793","","","","","","","","","","","","","","","Army National Guard","Army","","","27.197","24.594","","","","","","","","","","","","","","","","","","","","",
"1aeeeab976e201c3df56456ff518bbf6","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","5.947","5.946","5.947","13.793","10.904","88.095","76.515","13.793","","","","","","","","","","","","","","","Army Reserve","Army","","","17.678","","","","","","","","","","","","","","","","","","","","","",
"153f531da84a386c46f0aeb6c22cdcd5","2016","2015-02-03T15:53:50+00:00","1422978830","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","168.304","75.714","210.832","46.641","46.588","","","46.641","","","","","","","","","86.507","","138.85","","","","Army Active","Army","","","","","","","","","","","","","","","","","","","","","","","","",
"153f531da84a386c46f0aeb6c22cdcd5","2016","2015-02-03T15:53:50+00:00","1422978830","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","168.304","75.714","210.832","46.641","46.588","","","46.641","","","","","","","","","81.797","75.714","71.982","","","","Army National Guard","Army","46.641","46.588","","","46.641","","","","","","","","","","","","","","","","","","","",
"62c74e2f3f3d8a1a9b1f428757e44085","2016","2015-02-03T15:53:42+00:00","1422978822","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","77.538","","69.657","50.077","77.538","","","","","","","","","","","","","","","Air Force Active","Air Force","70.097","","61.613","47.78","70.097","","","","","","","0","0","","","","","","","","","","","",
"62c74e2f3f3d8a1a9b1f428757e44085","2016","2015-02-03T15:53:42+00:00","1422978822","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","77.538","","69.657","50.077","77.538","","","","","","","","","","","","","","","Air National Guard","Air Force","6.286","","7.634","2.138","6.286","","","","","","","0","0","","","","","","","","","","","",
"62c74e2f3f3d8a1a9b1f428757e44085","2016","2015-02-03T15:53:42+00:00","1422978822","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","77.538","","69.657","50.077","77.538","","","","","","","","","","","","","","","Air Force Reserve","Air Force","1.155","","0.41","0.159","1.155","","","","","","","0","0","","","","","","","","","","","",
"740b30aa0b7323067edd3274ff72d274","2016","2015-02-03T15:53:50+00:00","1422978830","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","943.07","1182.399","960.53","1563.024","1263.054","1228.977","1473.365","1563.024","37","72","38","94","60","70","87","94","671.498","748.585","","25","42","","Army Active","Army","1303.574","970.931","655.627","856.87","1303.574","79","47","38","50","79","","","","","","","","","","","","","","",
"740b30aa0b7323067edd3274ff72d274","2016","2015-02-03T15:53:50+00:00","1422978830","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","943.07","1182.399","960.53","1563.024","1263.054","1228.977","1473.365","1563.024","37","72","38","94","60","70","87","94","271.572","433.814","960.53","12","30","38","Army National Guard","Army","259.45","292.123","573.35","508.285","259.45","15","13","32","31","15","","","","","","","","","","","","","","",
"740b30aa0b7323067edd3274ff72d274","2016","2015-02-03T15:53:50+00:00","1422978830","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","943.07","1182.399","960.53","1563.024","1263.054","1228.977","1473.365","1563.024","37","72","38","94","60","70","87","94","","","","","","","Army Reserve","Army","","","","108.21","","","","","6","","","","","","","","","","","","","","","",
"97a60ca981485679a3c4125e2e770354","2016","2015-02-03T15:53:49+00:00","1422978829","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","10.89","","260.436","55.886","500.547","238.081","276.973","","","","15","","23","19","17","","10.89","","","","","Army Active","Army","260.436","55.886","500.547","238.081","276.973","15","","23","19","17","","16.537","16.537","2","2","","","","","","","","","",
"507ad45544e0b83f0260e380d6d83745","2016","2015-02-03T15:53:55+00:00","1422978835","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","60.528","61.166","60.865","33.89","56.5","50.382","54.277","33.89","","","","","","","","","33.29","33.641","33.475","","","","Army Active","Army","18.64","31.075","43.785","54.277","18.64","","","","","","","","","","","","","","","","","","","",
"507ad45544e0b83f0260e380d6d83745","2016","2015-02-03T15:53:55+00:00","1422978835","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","60.528","61.166","60.865","33.89","56.5","50.382","54.277","33.89","","","","","","","","","24.211","24.466","24.346","","","","Army National Guard","Army","13.556","22.6","4.614","","13.556","","","","","","","","","","","","","","","","","","","",
"507ad45544e0b83f0260e380d6d83745","2016","2015-02-03T15:53:55+00:00","1422978835","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","60.528","61.166","60.865","33.89","56.5","50.382","54.277","33.89","","","","","","","","","3.027","3.059","3.044","","","","Army Reserve","Army","1.694","2.825","1.983","","1.694","","","","","","","","","","","","","","","","","","","",
"0d82f8340c24dec360df0b840ff0d8b0","2016","2015-02-03T15:53:56+00:00","1422978836","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","97.15","81.351","22.381","81.444","89.559","121.902","125.38","89.694","","","","","","","","","97.15","81.351","22.381","","","","Army Active","Army","81.444","89.559","94.013","91.255","89.694","","","","","","","8.25","8.25","","","","","","","","","","","",
"0d82f8340c24dec360df0b840ff0d8b0","2016","2015-02-03T15:53:56+00:00","1422978836","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","97.15","81.351","22.381","81.444","89.559","121.902","125.38","89.694","","","","","","","","","","","","","","","Army National Guard","Army","","","27.889","34.125","","","","","","","","8.25","","","","","","","","","","","","",
"d4a65bd751af888481405787db4c50d7","2016","2015-02-03T15:54:01+00:00","1422978841","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","38.353","37.785","57.676","35.97","37.251","11.571","10.38","35.97","","","","","","","","","38.353","37.785","39.285","","","","Army Active","Army","35.97","37.251","9.287","8.38","35.97","","","","","","","","","","","","","","","","","","","",
"d4a65bd751af888481405787db4c50d7","2016","2015-02-03T15:54:01+00:00","1422978841","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","38.353","37.785","57.676","35.97","37.251","11.571","10.38","35.97","","","","","","","","","","","18.391","","","","Army National Guard","Army","","","2.284","2","","","","","","","","","","","","","","","","","","","","",
"46d8443758fa179c42fe32dec3ddeadf","2016","2015-02-03T15:54:02+00:00","1422978842","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.29","12.353","17.766","3.148","2.457","6.105","6.008","3.148","","","","","","","","","7.111","5.643","9.684","","","","Army Active","Army","1.008","0.661","3.614","2.485","1.008","","","","","","","","","","","","","","","","","","","",
"46d8443758fa179c42fe32dec3ddeadf","2016","2015-02-03T15:54:02+00:00","1422978842","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.29","12.353","17.766","3.148","2.457","6.105","6.008","3.148","","","","","","","","","8.179","6.71","8.082","","","","Army National Guard","Army","2.14","1.796","2.491","3.523","2.14","","","","","","","","","","","","","","","","","","","",
"4920101c6dc13017ed9dbbf30d7b0636","2016","2015-02-03T15:54:00+00:00","1422978840","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","17.032","63.456","","30.119","67.544","","","30.119","","","","","","","","","17.032","63.456","","","","","Army Active","Army","30.119","67.544","","","30.119","","","","","","","","","","","","","","","","","","","",
"c2ec545466c03d7734bd3aef2e375855","2016","2015-02-03T15:54:00+00:00","1422978840","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","0.269","68.534","144.003","18.221","56.395","","","18.221","","","","","","","","","0.269","68.534","144.003","","","","Army Active","Army","18.221","56.395","","","18.221","","","","","","","","","","","","","","","","","","","",
"2f26c700c2487c1fd05d14ff20be890d","2016","2015-02-03T15:54:01+00:00","1422978841","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","19.576","0.983","20","19.676","19.576","","","","","","","","","","","","","","","Army Active","Army","5.902","0.983","","","5.902","","","","","","","","","","","","","","","","","","","",
"2f26c700c2487c1fd05d14ff20be890d","2016","2015-02-03T15:54:01+00:00","1422978841","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","19.576","0.983","20","19.676","19.576","","","","","","","","","","","","","","","Army National Guard","Army","13.16","","20","19.676","13.16","","","","","","","","","","","","","","","","","","","",
"2f26c700c2487c1fd05d14ff20be890d","2016","2015-02-03T15:54:01+00:00","1422978841","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","19.576","0.983","20","19.676","19.576","","","","","","","","","","","","","","","Army Reserve","Army","0.514","","","","0.514","","","","","","","","","","","","","","","","","","","",
"dbe3af47e7bbc719d162952637978465","2016","2015-02-03T15:54:04+00:00","1422978844","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","29.965","26.759","","","","","","","","","","","","","","","","Army Active","Army","","","13.487","2.045","","","","","","","","","","","","","","","","","","","","",
"dbe3af47e7bbc719d162952637978465","2016","2015-02-03T15:54:04+00:00","1422978844","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","29.965","26.759","","","","","","","","","","","","","","","","Army National Guard","Army","","","16.478","24.714","","","","","","","","","","","","","","","","","","","","",
"aa9eeb8620523b586336740c2dcb17cd","2016","2015-02-03T15:53:56+00:00","1422978836","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.978","7.092","1.983","6.937","7.07","6.809","6.847","6.937","120","712","106","721","725","845","820","721","1.978","7.092","1.983","120","712","106","Army Active","Army","6.937","7.07","6.809","6.847","6.937","721","725","845","820","721","","","","","","","","","","","","","","",
"90429425357221982e38f572d1e43b7e","2016","2015-02-03T15:53:57+00:00","1422978837","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","99.819","114.541","64.178","94.545","96.825","94.192","127.232","94.545","34","36","37","21","35","6","14","21","99.819","114.541","64.178","34","36","37","Army Active","Army","72.277","96.825","94.192","98.314","72.277","14","35","6","10","14","","","","","","","","","","","","","","",
"90429425357221982e38f572d1e43b7e","2016","2015-02-03T15:53:57+00:00","1422978837","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","99.819","114.541","64.178","94.545","96.825","94.192","127.232","94.545","34","36","37","21","35","6","14","21","","","","","","","Army National Guard","Army","22.268","","","27.836","22.268","7","","","3","7","","","","","","","","","","","","","","",
"90429425357221982e38f572d1e43b7e","2016","2015-02-03T15:53:57+00:00","1422978837","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","99.819","114.541","64.178","94.545","96.825","94.192","127.232","94.545","34","36","37","21","35","6","14","21","","","","","","","Army Reserve","Army","","","","1.082","","","","","1","","","","","","","","","","","","","","","",
"a3a78eaeefce94482ed9514375a11930","2016","2015-02-03T15:54:03+00:00","1422978843","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","181.245","72.26","419.1","435.11","181.245","","","","","","","","","","","","","","","Army Active","Army","181.245","72.26","419.1","435.11","181.245","","","","","","","","","","","","","","","","","","","",
"20462e29eebcb9f8236d2a6986a1702c","2016","2015-02-03T15:54:03+00:00","1422978843","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","112.388","434.585","77.78","305.743","418.163","","","305.743","","126","","62","133","","","62","112.388","434.585","77.78","","126","","Army Active","Army","305.743","418.163","","","305.743","62","133","","","62","","","","","","","","","","","","","","",
"20c4e080723f950a060063d1ec53067f","2016","2015-02-03T15:53:59+00:00","1422978839","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","24.961","24.108","25.606","17.428","24.389","19.022","17.274","17.428","3288","2988","3312","3121","2976","1614","2994","3121","15.284","15.633","15.96","2046","1705","1914","Army Active","Army","10.436","16.288","10.8","10.364","10.436","1783","1704","911","1703","1783","","","","","","","","","","","","","","",
"20c4e080723f950a060063d1ec53067f","2016","2015-02-03T15:53:59+00:00","1422978839","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","24.961","24.108","25.606","17.428","24.389","19.022","17.274","17.428","3288","2988","3312","3121","2976","1614","2994","3121","9.677","8.475","9.646","1242","1283","1398","Army National Guard","Army","6.992","8.101","8.222","6.91","6.992","1338","1272","703","1291","1338","","","","","","","","","","","","","","",
"7ea68491c8c01dc388338ead81e1d808","2016","2015-02-03T15:53:58+00:00","1422978838","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","109.932","151.619","128.584","27.738","57.466","","","27.738","475","372","500","","286","","","","109.932","151.619","128.584","475","372","500","Army Active","Army","27.738","57.466","","","27.738","","286","","","","","","","","","","","","","","","","","",
"2c0f7067f9b0420e5ea303d2296e26b5","2016","2015-02-03T15:54:06+00:00","1422978846","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","451.773","606.014","496.647","367.939","489.437","178.1","237.023","367.939","","","","","","","","","451.773","606.014","496.647","","","","Army Active","Army","367.939","489.437","178.1","237.023","367.939","","","","","","","","","","","","","","","","","","","",
"28962b62576eefa811b94c691f174252","2016","2015-02-03T15:54:09+00:00","1422978849","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","8.862","9.186","5.947","2.431","9.979","7.017","4.079","2.431","","","","","","","","","8.862","9.186","5.947","","","","Army Active","Army","2.431","9.979","7.017","4.079","2.431","","","","","","","","","","","","","","","","","","","",
"fbd60b54da1f4987b79fd83b703b9397","2016","2015-02-03T15:54:12+00:00","1422978852","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","100","160","","","","","","","","","","","","","","","","Army National Guard","Army","","","100","160","","","","","","","","","","","","","","","","","","","","",
"1954e2a7e2312c97c3993aebe38b669f","2016","2015-02-03T15:54:12+00:00","1422978852","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1092.066","837.043","1113.019","308.336","598.546","","164.615","308.336","1850","1436","1796","450","824","","184","450","815.457","837.043","1113.019","1381","1436","1796","Army Active","Army","308.336","422.346","","164.615","308.336","450","581","","184","450","","","","","","","","","","","","","","",
"1954e2a7e2312c97c3993aebe38b669f","2016","2015-02-03T15:54:12+00:00","1422978852","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1092.066","837.043","1113.019","308.336","598.546","","164.615","308.336","1850","1436","1796","450","824","","184","450","276.609","","","469","","","Army National Guard","Army","","176.2","","","","","243","","","","","","","","","","","","","","","","","",
"c006fece1423ce8bba13894ccf0172f1","2016","2015-02-03T15:54:17+00:00","1422978857","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","470.364","469.263","480.221","64.64","290.894","247","40.711","64.64","","","","","","","","","470.364","469.263","480.221","","","","Army Active","Army","64.64","290.894","247","40.711","64.64","","","","","","37.290","","","","","","","","","","","","","",
"2d1c943db09461cc51472fe97fb2ad10","2016","2015-02-03T15:54:05+00:00","1422978845","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","6.735","","123.629","99.558","186.031","122.451","123.629","","2","","31","24","53","15","31","","6.735","","","2","","Army Active","Army","107.532","39.305","186.031","99.1","107.532","27","10","53","8","27","","","","","","","","","","","","","","",
"2d1c943db09461cc51472fe97fb2ad10","2016","2015-02-03T15:54:05+00:00","1422978845","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","6.735","","123.629","99.558","186.031","122.451","123.629","","2","","31","24","53","15","31","","","","","","","Army National Guard","Army","16.097","60.253","","23.351","16.097","4","14","","7","4","","","","","","","","","","","","","","",
"c2268d31f7cf0161b271d0d0e6cca7f6","2016","2015-02-03T15:54:05+00:00","1422978845","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.975","2.952","62.951","36.583","2.975","","","","","","15","7","","","","","","","","Army Active","Army","2.975","2.952","62.951","36.583","2.975","","","15","7","","","","","","","","","","","","","","","",
"9afaa92a2426fde2577e169b7752a083","2016","2015-02-03T15:54:18+00:00","1422978858","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","5.095","","26.02","21.253","","22.099","26.02","","","","","","","","","","2.385","","","","","Army Active","Army","6.284","","","6.046","6.284","","","","","","","","","","","","","","","","","","","",
"9afaa92a2426fde2577e169b7752a083","2016","2015-02-03T15:54:18+00:00","1422978858","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","5.095","","26.02","21.253","","22.099","26.02","","","","","","","","","","2.2","","","","","Army National Guard","Army","13.867","16.125","","12.446","13.867","","","","","","","","","","","","","","","","","","","",
"9afaa92a2426fde2577e169b7752a083","2016","2015-02-03T15:54:18+00:00","1422978858","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","5.095","","26.02","21.253","","22.099","26.02","","","","","","","","","","0.51","","","","","Army Reserve","Army","5.869","5.128","","3.607","5.869","","","","","","","","","","","","","","","","","","","",
"88d5ba33e4f34a4a5b2ce777c30992c0","2016","2015-02-03T15:54:18+00:00","1422978858","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","1.403","","","0.969","1.403","","","","","","","","","","","","","","","Army Active","Army","1.403","","","0.969","1.403","","","","","","","","","","","","","","","","","","","",
"8b2bb11805733d5aeb6267d4a256a66b","2016","2015-02-03T15:54:13+00:00","1422978853","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","7.207","","127.102","12.08","44.252","149.563","127.102","","","","","","","","","","7.207","","","","","Army Active","Army","34.267","5.037","27.026","82.616","34.267","","","","","","","","","","","","","","","","","","","",
