"ServiceAgencyName_val","ServiceAgencyName_@footnote","ProcQuantity_@footnote","ProcQuantity_val","MonthlyDeliveryList_MonthlyDelivery","ServiceAgencySuffix_val","ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Navy","","","90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-38d5855e8d4766d3a38950ac30496b35d58880eb","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-ade7638b2dfcd9efef29ab926a315a1b8257aa24","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-3-fef6adeb76a7bcc45ac27d71bcad9667bf46d131"
"Navy","","","90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-0d19351c585dc132cb45d82402e99a859ef7d4df","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-47ecce2a99536a4d29e6aa0b7d1461b554cd0dc3","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-4-250a4625aa4302a35cc332a3ad038eaa713d9ae0"
"Navy","","","61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-d84d8a6c219a0e9192a4cf3c18958b6a0e88548d","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-1544b769105fdf8f2441bcb17e5c9c63b96a0227","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-0-2c2a570ebee59a53d3762fdda49469db9c718954"
"Navy","","","61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-35f4e4fb0dc06db19fc04c170bbee4f38e502279","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-5162a050a2d6174f70204662da7a38170d57df68","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-1-634f6dc27d6ba854d6eace2c2823ac52ba64018e"
"Navy","","","66","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-7b9270aa4362965c5dbd48624e76fd4b3590d5f1","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-de23d81039ee7b3006335b5918f60ffe67946776","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-2-f83b0dcd204ab061225750cd83f24152a990cd1c"
"Navy","","","90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-66149a1b9a24dde20f28510867a68cb8f15b6dcf","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-f220d04e47d90841f092ba111865366809aba21f","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-3-2d57fc43f8f9f786cada492db7d9a428ee9e83c0"
"Navy","","","90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-f611c7fea7218b2a31e27845ec5dd12bb0b14b3d","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-ba118ec97711e2380b11a02081a3cbcd132b1893","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-4-81afeb21b823240d4773f85f528b47491895ad52"
"Navy","","","61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-35023ac0f7c460d818801c323d4088d95e283e08","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-589cbaaa50d6b35d398f4e0d2a0972a4599c9e9f","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-0-699365c67d051a19fc0185f9fc4cbbd9dd4699a1"
"Navy","","","61","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-e199d0575c3dda2ed455d5659f67f94fe2c6b0d6","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-9e83883166fbbe9b793abca832b34e695dfc4921","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-1-5b488784cce05f4346a293401687c2e68a3df3b0"
"Navy","","","66","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-db9c773164a20914ec02b9447e1d1326fc924286","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-a6b084f1be2364457fdc01ff8cec466bf009db11","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-2-b1164d9624a239cb5d9c44565f446f82824f911e"
"Navy","","","90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-47b8c23b85d6f1f2fb0c4f4524ca5f30cb9af0fd","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-4c53c0c38bb67dd833228f3576c5eb47f6130312","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-3-135c5beeaeb17aed6c311c719c6edf135d46d704"
"Navy","","","90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9e99aca48b966de64c3ce696228e3b060937efab-0-0364eaccec57f971e5c1c8b9e393c9ca568d3c78","","","","","9e99aca48b966de64c3ce696228e3b060937efab-0-5ef3a5df83f280bab7823ac42945a43c45346741","9e99aca48b966de64c3ce696228e3b060937efab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9e99aca48b966de64c3ce696228e3b060937efab-4-663f7d1a614c32aa64563e9fe24f940ae1d5fdca"
"Air Force","","","165","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-c4b21bad06f718329761b3787b8ab899591055a1","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-9031030179fafa025bec01e9ce103e1383b4707a","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-5f4dacad82b44e382fbbd2c23ee920c38cf37fcd"
"Foreign Military Sales","","","300","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-8f64e7032c37b9f26f29d9eb010ad8e02d9eda1a","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-c8683e279008fc9085908cfcd8efc6e8ed3e82b0","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-5f4dacad82b44e382fbbd2c23ee920c38cf37fcd"
"Navy","","","2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-f9aa19fa17ba31fe68269baa7140653fa31f5351","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-c9e2aada517264ab72fe6c0f30d183c3a9418a61","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-5f4dacad82b44e382fbbd2c23ee920c38cf37fcd"
"Air Force","","","200","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-87b32f61da9cd960908bcea95dedee301962d7b0","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-15ba7dcfa4cd0dd0baff5f7dd140329828caca29","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-03b3447d508eb9959240dade81326d799387ac59"
"Foreign Military Sales","","","300","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-5d2decd143968f4514fae68d425be5ad86aea535","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-61637d695828c1575d03501f9cb0192d9c007207","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-03b3447d508eb9959240dade81326d799387ac59"
"Air Force","","","262","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-122e30a2742e5d95f6d2673122a4c5c557d150f4","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-3712d767271873501fa5f4576affcb8e9afe425f","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-11b2b11637dcd9689fca341230be7cf2e7e93087"
"Foreign Military Sales","","","200","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-b5c1fc07ea6666c3498268f86051865e36a5a356","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-85582e976571c30d602f413094bbbf469a753107","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-11b2b11637dcd9689fca341230be7cf2e7e93087"
"Navy","","","138","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-5c958e05248bc01a43cc6a619e02d5c1110ba6b5","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-d24d484b5504f0a3fb1561cb4b9c33d39ed617b4","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-11b2b11637dcd9689fca341230be7cf2e7e93087"
"Air Force","","","253","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-30377973e0ee2a7b4795eb714fc5520e17acb76d","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-ce1bc1e1f433d8f1536737fc51dd16452a6785fd","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-3-f58d525fd4d457176778f04ab73fa876b36ebdf3"
"Foreign Military Sales","","","200","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-91bc3e08f275c264afe22d5f394e5b5dbf4453e0","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-9ea418e03d745230883d09d2e394b505282c89ca","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-3-f58d525fd4d457176778f04ab73fa876b36ebdf3"
"Navy","","","154","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-d4800d7e39a08e3d17f2a4c8b62e794c314940a1","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-d5dfd40ffeec1ab161e1103cb06c86e7336cf8d1","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-3-f58d525fd4d457176778f04ab73fa876b36ebdf3"
"Air Force","","","362","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-8eccb4510f720edcaf6158dbbc2a7153cd151ee9","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-6b486a59d07086fb3e508a66c170e5bb29e004ad","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-4-68ac985e6ecc8baf550bbabf72adbadd679249c5"
"Foreign Military Sales","","","250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-743ddf1eb1784de64933cb7b0ebb92481974097c","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-4ff04227a09edd4973d30813fbf7f6229f5c52f2","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-4-68ac985e6ecc8baf550bbabf72adbadd679249c5"
"Navy","","","233","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-aae66f06f3e759a2d8f6a7586554afc71e64deed","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-0f7dc25ca5ba14a74fbc0ab92bc444388eba1a01","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-4-68ac985e6ecc8baf550bbabf72adbadd679249c5"
"Air Force","","","396","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-a409bc3f44700cadcc33bdb9a6091ebad3caf644","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-d05d27ad6af3d25b453a7032d8b856ed0ab70ada","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-5-ca24130508370d18dd88b7724e6c651f2ab5cf27"
"Foreign Military Sales","","","250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-d61ddc54459518ec1801c78fd09c0ad1e5b5340e","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-dd78c5e3df987cf7c980490d44799a5ef98e12f2","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-5-ca24130508370d18dd88b7724e6c651f2ab5cf27"
"Navy","","","238","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-2e233eee076a856dba712531470850ef449969f7","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-a662d6dd4d6f0d48ad37caaa23720d1b986304b2","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-5-ca24130508370d18dd88b7724e6c651f2ab5cf27"
"Air Force","","","375","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-e01e0ae2e0ed46c36ad36b51ec5d7f460b42c2ae","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-c5a8705f6666dab40a36c2ec73aac46cd991a9b8","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-6-bd777d1e6f910e02e7be60a2fa1d3b9b32420564"
"Foreign Military Sales","","","250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-d5fd5c5918972a6d8a05b589d6c505cedab14fb5","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-1-527863785a0795fff510afaab747e7d05dbfee23","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-6-bd777d1e6f910e02e7be60a2fa1d3b9b32420564"
"Navy","","","227","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-0ec6ad1c182609eeaad96a5cdf2d91c209589173","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-2-5657ae5a028702eb97ddb44464325ffb74eb5a89","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-6-bd777d1e6f910e02e7be60a2fa1d3b9b32420564"
"Air Force","","","18","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-341c9b63e2aab664a9b523fa83b8083a66e7c48e","","","","","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-11ad9eedcc298a78f12f4d9015866dd6ec0cec23","9efdc024b8cef3c6855d091a6b4f058b01165ba5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","9efdc024b8cef3c6855d091a6b4f058b01165ba5-0-65e8bc23d8cb1e16165da34bb284c990383aa6cf"
