"ServiceAgencyName_val","ServiceAgencyName_@footnote","ProcQuantity_val","ProcQuantity_@footnote","MonthlyDeliveryList_MonthlyDelivery","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Navy","","40000","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-bc4ee8d969ca0f059d2eac9e49b6f2a80dbacb6e","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-f4836284cf3272f9c8604a352c78023dac778f08","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-3-f19ee8719347c795f5870fc3c387bc1db10f7c76"
"Navy","","14760","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-a3a622e6a32748cc51255c6f0edcd74030d552eb","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-639957311173c4e9a704ce2316af7a80b5d5ea80","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-4-5116082466091bf994b3c98bfe79a5e43ad4eb2f"
"Navy","","20000","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-350085dbe14743e46692aec212311ed663709644","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-9e4ddf756cc88b31b31cc5b46dc4532037b47e9c","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-6ad27cedc405ecf516601b2ee52fc6594cd62a36"
"Navy","","140000","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-19b870d5b66e653be2a1af7d62ef4d5c7208ed1e","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-e178ca31d5358230d3f4fcd15c3aa4e43772df6e","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-1-8ee99edb35577e1e7f66ff13e1fbb6fe3c0b8f5b"
"Navy","","140000","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-a70ec9d77594463b05b1e272e235c7eb082a0c78","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-1efa3bcb52472f58ef8016e9b4a96571b9a91058","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-2-499f97aee1ee20e7ab25225ed7cf2ffe9ca8ed11"
"Navy","","19760","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-f13b1805793dc3fa1440a8488bce504740de4eb1","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-303c67c604cd1cfcd093e5e084e9892b1528391c","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-3-04fc0400e04a64cbd9364a1c98fcf470e4bfc276"
"Navy","","1056","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-94d64acee16a28346430ecc55e60e275bedf5d46","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-dbae689f17897934193004b72153daf8dc44cb41","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-9f445e24b222e8b9b42b9bae8fc3e98175c75287"
"Navy","","706","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-735d8f84c9bdece7b7a0cba65cdfecf76ed8fd9f","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-6409a20bd73e0acbf75bea0cadd76420205cc24c","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-1-84961d314d2b4e3fe8b735b8fcc05d1cbbb1ae2f"
"Navy","","500","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-fd84ca843dd4d1b631109baa548a0be8fe415792","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-4993ac2cccefce271cafd6b373e2637568a97136","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-2-677ceea2fab9812a141c911130bf26e79059b77e"
"Navy","","691","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-6fe414ef28913e0aeb7f4277727737135ddcf09b","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-72cbd50af1d01df612e323508539dafdc0703ea1","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-3-859bc5bf458b12175ae8b7a66addd050f9606740"
"Navy","","108","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-17bb20be38051b03f44d9067b17feec4f82ea993","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-39dd26ac14deb5dc21bce96ea84182759e581ce5","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-103ceb1d5193c22498828d7ffc5cbf341568d0e3"
"Navy","","34","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-f4a4ba122939d33191a326485a6291f9cfcfe655","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-7a813ded06b3dc9bd11ab260ee4309330c74fd8a","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-1-3082c4a4ac6a8ec5070c863eaa59e82c7f77d281"
"Navy","","72","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-79867c728a92062be065b3246b48ae83505d6c7f","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-fd001db7b3399b94cf255b8b736dae1fc5f7ada8","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-2-29ff08559aa165019b4c27e661ebd1fe16fe5836"
"Navy","","131","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-9861d243e96fab5aaa717891e75da4f0bfa79977","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-90f17b800a8df6e15b7bc6f953e6a8964996f3ea","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-3-bf50f59ee3c668049850327ca1824eacdcb8434e"
"Navy","","37","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-e8f7ec613208e9d57416c167b0a632581ecc5462","","","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-0-95c6ff689069a45ba167ad28ac63d694ce1b68e1","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","3ee002cd1f51c5e4b5df290f8b42882a0d6035ac-4-7c9a64e44f903598f5b7856fc401e2eeb8ac5f93"
"Navy","","283","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-6b4898d7eb53f0bf8226362a14a1b428e86ffa82","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-678fd9dcab3cfadce5b0fd5094e122725773b96b","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-3ead0ddbc547f1f1e71a64e0312c5fb14ee430ae"
"Navy","","284","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-fbbb68773474fdfc70006eb9c518df2820a30252","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-f20f404977d7ce25ddb7db1935637b410e386509","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-0d9a8740f852756e8046675a14d3aaf1925a9f12"
"Navy","","261","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-6d734516d296d62e124ef65b5b83d6770c1dd007","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-424db5de39da2129ed4c5275be8023a3a5e16c9b","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-2-d3e7a9c1fed76c4d43c56ef0df12683d03cd749f"
"Navy","","42932","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-7a86396dc704ad01669c46ac4024c7df19c9ea02","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-b5350756dcb40dfda2aed8bb1738b1083fc381c2","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-3316f7c9c3795c5cc23bca9d266688399e95f85a"
"Navy","","17594","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-2da078bf97823e4386d336f3ec43b80c91a20123","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-281be50bf8c1f71d8121cbc562e768cd85473705","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-e7ebe4d95a3cd110af1bd35950f8c865c3f92e59"
"Navy","","8513","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-d7887aeb6850fbf1e079acd51b9e067bb5a1b503","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-a2cb508159cc5e894831263a8008fb708fb0ef02","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-2-2f425de738ea27f28bc2785614a3ae301df63d89"
"Navy","","10948","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-40de48c2881bcf0fd827e2e08b361ea2696bc169","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-4aa27095a1a0697ea356a38feedb79fabe84e6fe","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-3-33b36578822ec2ccfa9a3c2e91c2ffe9b7975737"
"Navy","","6857","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-cff8082f32cc07bdbfb21a86b9a68be49d33edc1","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-9e4004e2f10583977e81bef353e4e9a786af24f4","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-4-6bbf8ee5fb76492eec4c7c596af988c971a77a6e"
"Navy","","19476","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-74b8a75b1e46c839a88cc7a9a9115102644ecbd4","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-2d2a6161020b2461020587cf2ce64c09ea126857","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-ab86b723810f0c8b8eabe8bdbac6cc41ca3b99da"
"Navy","","8842","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-831a0e32e9dff1eb19b0b2d468eafb98eb11605c","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-e7666b6db0d123e48cd3e7eb29722b455f2137a4","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-8c7d061905cd21b6bce4cbfaa8c1310d0fff8367"
"Navy","","495","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-c766433874a6fc25a916dc98c0928e9070d57bf7","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-3d11ffac6c615b6223b8ee8485c920ddbf79323f","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-bc63b44d5049acb5229d657030ddd14002507d6d"
"Navy","","19508","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-613e107d97dbb4882ea647b221ae2e736c858745","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-8156f035afbed73a9dcc25e22949d2d313327455","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-2-9c61f25af560dc1881c56b900dba379c9f4345d5"
"Navy","","18975","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-3c2f752e7186d323b0a279f5f8e838a284013bd1","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-8c4f0c3a1dcc0869f95dc7e4cd41e957b3719cc7","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-f6ce18167bb84f08336e322700b3784b5b5387cc"
"Air Force","","62468","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-68b2b20358fec773939e540777650db7b4c0ac97","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-c76cf49ea76e352ba76add7a6f004ae81e2592c9","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-f6ce18167bb84f08336e322700b3784b5b5387cc"
"Navy","","19357","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-2eb34613aa630a452b5beca423c9c6f7647add8b","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-a30b486e441b7fd93704a7c51f72ee28a3ae7e0d","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-d6a1216faab951f8958b1a178e14f619fa07e2ff"
"Air Force","","16800","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-87fbda616cd628d1ccbb8f1eac0d2c44343a4212","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-f3dc1ac61d18cb63227d3f0450927f806ec00392","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-1-d6a1216faab951f8958b1a178e14f619fa07e2ff"
"Navy","","19746","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-66e55ca19b5b1b5d708f812671e379a6eaa16c46","","","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-0-b7ea87e6c4478152fb30858ce8b10c57c895b019","4462bb5437bb7aa550caf40d7bc2b0650f188b6b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4462bb5437bb7aa550caf40d7bc2b0650f188b6b-2-f5a6f1b46f10a98bf84b98efc922e3d542ceee2c"
