"Name_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_CurrentYear_Quantity_val","Cost_CurrentYear_TotalCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneOCO_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFive_TotalCost_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army Reserve","2356","8.052","","","278","5","","","278","5","","","","","","","","a2ba7966c607300b4778ed486e38531c254b5553-2-fdcd1977c0277dfd3ed5d1e7d02505befd607d19","a2ba7966c607300b4778ed486e38531c254b5553","root.record.ItemExhibitList.P5Item","a2ba7966c607300b4778ed486e38531c254b5553-2-eef1588fc79a77f49c7b649b48594046b4c3efc6"
"Army Active","2963","14.085","371","4.892","826","8.12","","","826","8.12","","","","","","","","a2ba7966c607300b4778ed486e38531c254b5553-0-935b7f91f2da5f7fab2626b8dc64928bc6448699","a2ba7966c607300b4778ed486e38531c254b5553","root.record.ItemExhibitList.P5Item","a2ba7966c607300b4778ed486e38531c254b5553-3-dd450ec29d27321afef8f431602ff34aa958e8fb"
"Army National Guard","462","5.499","","","368","3.54","","","368","3.54","","","","","","","","a2ba7966c607300b4778ed486e38531c254b5553-1-5a9b72ff21ed05320fd7ec5c0b0b9b386ad00dcc","a2ba7966c607300b4778ed486e38531c254b5553","root.record.ItemExhibitList.P5Item","a2ba7966c607300b4778ed486e38531c254b5553-3-dd450ec29d27321afef8f431602ff34aa958e8fb"
"Army Active","","3.592","","3.674","","3.864","","","","3.864","","","","","","","","a6b81675c348f172d42696f2f39ecbd35f005723-0-e0d5bf4b123a3dae7126ac77c5868a3a1b7fc456","a6b81675c348f172d42696f2f39ecbd35f005723","root.record.ItemExhibitList.P5Item","a6b81675c348f172d42696f2f39ecbd35f005723-0-fee028084cb030a0c1f0ece0f0279cb8714563be"
"Army Active","32","958.42","15","330.399","19","525.141","6","231.3","25","756.441","6","221.1","4","156.805","404.445","12","180.028","a78b67c83e04514f59b287b4cba0d02dba4b06ef-0-aba2e352edae3ae0a147e574b723983d1f94115f","a78b67c83e04514f59b287b4cba0d02dba4b06ef","root.record.ItemExhibitList.P5Item","a78b67c83e04514f59b287b4cba0d02dba4b06ef-0-0243efc3a9cd1d4726d55a52ac85192195edb8a8"
"Army National Guard","6","155.75","18","540","","","","","","","","","","","","","172.776","a78b67c83e04514f59b287b4cba0d02dba4b06ef-1-db87b345222a5fa722695b2ed05f115934ef04dc","a78b67c83e04514f59b287b4cba0d02dba4b06ef","root.record.ItemExhibitList.P5Item","a78b67c83e04514f59b287b4cba0d02dba4b06ef-0-0243efc3a9cd1d4726d55a52ac85192195edb8a8"
"Army Reserve","","","","","","","","","","","","","","","","","172.776","a78b67c83e04514f59b287b4cba0d02dba4b06ef-2-6cefa96553f374bd401357c057b08e0e57befd2f","a78b67c83e04514f59b287b4cba0d02dba4b06ef","root.record.ItemExhibitList.P5Item","a78b67c83e04514f59b287b4cba0d02dba4b06ef-0-0243efc3a9cd1d4726d55a52ac85192195edb8a8"
"Army Active","","","20","14.699","34","27.656","","","34","27.656","","","","","","","","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947-0-3f7449185ce8b13d3aef03a691a66c521353832d","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947","root.record.ItemExhibitList.P5Item","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947-0-59a6d404cfe5ba878efa227b169e43a9287b102b"
"Army National Guard","75","44.639","36","28.733","","","","","","","","","","","","","","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947-1-875e4ff6afd52b745a7d17832e5167d424a80e31","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947","root.record.ItemExhibitList.P5Item","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947-0-59a6d404cfe5ba878efa227b169e43a9287b102b"
"Army Reserve","21","9.168","","","6","3.544","","","6","3.544","","","","","","","","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947-2-dfd250b282343f63f87c62b8ec9f95b922297d44","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947","root.record.ItemExhibitList.P5Item","a82c8ef96cc7ee1721bd0ab3ad26117a47c24947-0-59a6d404cfe5ba878efa227b169e43a9287b102b"
"Army Active","57","23.426","","0.188","17","18.035","","","17","18.035","","","","","","","","a837b33742d8934604fed7ad3ae88044bd1f628d-0-63864fcc15556013b624db3f4410e5e5316461fd","a837b33742d8934604fed7ad3ae88044bd1f628d","root.record.ItemExhibitList.P5Item","a837b33742d8934604fed7ad3ae88044bd1f628d-0-7a080ccc686451fbc02333db77a28def33a603c0"
"Army National Guard","65","26.713","413","184.163","","","","","","","","","","","","","","a837b33742d8934604fed7ad3ae88044bd1f628d-1-b9de03ed7ccd7f55900345b8746e48a78f671589","a837b33742d8934604fed7ad3ae88044bd1f628d","root.record.ItemExhibitList.P5Item","a837b33742d8934604fed7ad3ae88044bd1f628d-0-7a080ccc686451fbc02333db77a28def33a603c0"
"Army Reserve","14","5.754","151","67.316","","","","","","","","","","","","","","a837b33742d8934604fed7ad3ae88044bd1f628d-2-ed07b4fc6bcb5b70576d0c46505f2befb1a9e5ff","a837b33742d8934604fed7ad3ae88044bd1f628d","root.record.ItemExhibitList.P5Item","a837b33742d8934604fed7ad3ae88044bd1f628d-0-7a080ccc686451fbc02333db77a28def33a603c0"
"Army Active","","46.373","632","35.452","1481","35.917","","","1481","35.917","","","","","","","","a84b60888f4649d5315616cfa22e883b878de283-0-36a6764bae224c3e7086131255f1f5648043b844","a84b60888f4649d5315616cfa22e883b878de283","root.record.ItemExhibitList.P5Item","a84b60888f4649d5315616cfa22e883b878de283-0-f97915017d7024466df09b913fcf98edb103647a"
"Army National Guard","","","120","1.181","741","5.985","","","741","5.985","","","","","","","","a84b60888f4649d5315616cfa22e883b878de283-1-066bc07f07937e2ab1a9c297512d622eda0ebe95","a84b60888f4649d5315616cfa22e883b878de283","root.record.ItemExhibitList.P5Item","a84b60888f4649d5315616cfa22e883b878de283-0-f97915017d7024466df09b913fcf98edb103647a"
"Army Reserve","","","42","0.389","247","1.995","","","247","1.995","","","","","","","","a84b60888f4649d5315616cfa22e883b878de283-2-56d063dd2dfa1b3da20861f71a4f817e727f73fa","a84b60888f4649d5315616cfa22e883b878de283","root.record.ItemExhibitList.P5Item","a84b60888f4649d5315616cfa22e883b878de283-0-f97915017d7024466df09b913fcf98edb103647a"
"Army Active","466","33.221","98","6.031","471","22.948","","3.565","471","26.513","","","","","","","","a9784f4b76f3292a9567eff2c327399cc7a4e967-0-a6220394091885121901ea045565024e5b144220","a9784f4b76f3292a9567eff2c327399cc7a4e967","root.record.ItemExhibitList.P5Item","a9784f4b76f3292a9567eff2c327399cc7a4e967-0-5b61c03a38e7a7081377437f0b0b9d368070b37c"
"Army National Guard","120","20.568","509","14.8","51","2.511","","","51","2.511","","","","","","","","a9784f4b76f3292a9567eff2c327399cc7a4e967-1-0b7131b6ac1724a65770cc7f119f9635c13d7b9e","a9784f4b76f3292a9567eff2c327399cc7a4e967","root.record.ItemExhibitList.P5Item","a9784f4b76f3292a9567eff2c327399cc7a4e967-0-5b61c03a38e7a7081377437f0b0b9d368070b37c"
"Army Active","19","7.595","","","","","","","","","","","","","","","","aa9bcb1cbedae3f22d75fc78751f5f81f8ee9f60-0-48828d1f2a9d536a01917a627ae02501d731bd8e","aa9bcb1cbedae3f22d75fc78751f5f81f8ee9f60","root.record.ItemExhibitList.P5Item","aa9bcb1cbedae3f22d75fc78751f5f81f8ee9f60-0-3e6dd053dfb0fbfef6a07ee949165e4aa9c9d172"
"Army Reserve","47","18.788","15","7.384","","","","","","","","","","","","","","aa9bcb1cbedae3f22d75fc78751f5f81f8ee9f60-1-a8d334aa5cdb92558458d2c63571dd6aa53ae869","aa9bcb1cbedae3f22d75fc78751f5f81f8ee9f60","root.record.ItemExhibitList.P5Item","aa9bcb1cbedae3f22d75fc78751f5f81f8ee9f60-0-3e6dd053dfb0fbfef6a07ee949165e4aa9c9d172"
"Army Active","","20.272","","15.024","","10.848","","","","10.848","","","","","","","","aaaab0148822cb9d9a4c4584e224eb13a1201d84-0-fd09c75ec11557c04020631b6468a123499f9063","aaaab0148822cb9d9a4c4584e224eb13a1201d84","root.record.ItemExhibitList.P5Item","aaaab0148822cb9d9a4c4584e224eb13a1201d84-0-2674d66a032205e1b606b2f5a566b92b2e8188d0"
"Army National Guard","","","","2.672","","","","","","","","","","","","","","aaaab0148822cb9d9a4c4584e224eb13a1201d84-1-7df7fd82c6314252f8405d6fea593de4dc36508b","aaaab0148822cb9d9a4c4584e224eb13a1201d84","root.record.ItemExhibitList.P5Item","aaaab0148822cb9d9a4c4584e224eb13a1201d84-0-2674d66a032205e1b606b2f5a566b92b2e8188d0"
"Army Reserve","","","","1.092","","","","","","","","","","","","","","aaaab0148822cb9d9a4c4584e224eb13a1201d84-2-9dbb72001e0f619aca359e115efc871be2848c9e","aaaab0148822cb9d9a4c4584e224eb13a1201d84","root.record.ItemExhibitList.P5Item","aaaab0148822cb9d9a4c4584e224eb13a1201d84-0-2674d66a032205e1b606b2f5a566b92b2e8188d0"
"Air Force Active","","0.000","","31.489","","16.374","","0.000","","16.374","","","","","","","","aaed1e858deb348e7125e4bf780b5d9ead5cf629-0-da77312ab8869cea4c1e6351a73f72853e84cdf4","aaed1e858deb348e7125e4bf780b5d9ead5cf629","root.record.ItemExhibitList.P5Item","aaed1e858deb348e7125e4bf780b5d9ead5cf629-0-b63f2255b14fa53a674875c95465f67a21c77910"
"Air National Guard","","0.000","","0.979","","0.994","","0.000","","0.994","","","","","","","","aaed1e858deb348e7125e4bf780b5d9ead5cf629-1-c2b4e83085583b2f07853a7221c76525a87352c9","aaed1e858deb348e7125e4bf780b5d9ead5cf629","root.record.ItemExhibitList.P5Item","aaed1e858deb348e7125e4bf780b5d9ead5cf629-0-b63f2255b14fa53a674875c95465f67a21c77910"
"Army Active","9138","41.357","9785","52.185","1794","10.56","","","1794","10.56","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-0-b4ab951aea267a87f685625b7992a382142d2dc2","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-0-0e4eb904847377a4d31688c9ea7be6e817fe4d46"
"Army National Guard","","","","","5815","29.23","","","5815","29.23","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-1-9c49fc9922470e56cb36f8d589c57a3dcfc2ca64","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-0-0e4eb904847377a4d31688c9ea7be6e817fe4d46"
"Army Reserve","","","","","1236","6.34","","","1236","6.34","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-2-fc6e7240d6c7174c87ed74020df7fd149414f4ac","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-0-0e4eb904847377a4d31688c9ea7be6e817fe4d46"
"Army Active","43","13.027","186","9.145","40","5.186","15","0.65","55","5.836","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-0-d7ca5101f9ab4ae310b9d5e54d30b3100fbe7d1c","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-1-10b1e8a0c6c1d7d212823701ebeb5aa8910caa82"
"Army National Guard","20","6.115","105","4.029","5","0.624","","","5","0.624","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-1-c5c2da2c8dcfd29f8402d15942ff5a283494e88d","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-1-10b1e8a0c6c1d7d212823701ebeb5aa8910caa82"
"Army Reserve","7","2.14","88","3.033","1","0.125","","","1","0.125","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-2-166af8233acef69e30e40a9d49dcf0b21ba22c6d","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-1-10b1e8a0c6c1d7d212823701ebeb5aa8910caa82"
"Army Active","153","1.837","","","","","","","","","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-0-cf1be34ab1fb3096cc536eda881f5c2e1246695f","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-2-6f00b1272de389ae9c218c822e1082288061565a"
"Army National Guard","137","2.315","","","","","","","","","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-1-d53bf86261128b9001b60c66de3116546eef03c5","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-2-6f00b1272de389ae9c218c822e1082288061565a"
"Army Reserve","137","2.315","","","","","","","","","","","","","","","","ab7bcf231bfb73d48404aed45a2f7426d49032bf-2-71263372e098a521e649df2c524efbc5a93437db","ab7bcf231bfb73d48404aed45a2f7426d49032bf","root.record.ItemExhibitList.P5Item","ab7bcf231bfb73d48404aed45a2f7426d49032bf-2-6f00b1272de389ae9c218c822e1082288061565a"
"Army Active","2","9.631","31","49.255","27","47.594","18","20.274","45","67.868","","","","","","","","abb36df6b98c3a72b25da68eae94f56929785399-0-6245e15ccb65f50c6a2ad1fb49ce0b63895065b2","abb36df6b98c3a72b25da68eae94f56929785399","root.record.ItemExhibitList.P5Item","abb36df6b98c3a72b25da68eae94f56929785399-0-7d02ac0c271d67698919f53b6000ce18e37a8c1a"
"Army National Guard","","","21","38.655","16","25","6","7.372","22","32.372","","","","","","","","abb36df6b98c3a72b25da68eae94f56929785399-1-c7e0a9b06df21d99a2a23dec04e28120e2eab347","abb36df6b98c3a72b25da68eae94f56929785399","root.record.ItemExhibitList.P5Item","abb36df6b98c3a72b25da68eae94f56929785399-0-7d02ac0c271d67698919f53b6000ce18e37a8c1a"
"Army Active","2","8.013","8","49.859","7","43.163","","","7","43.163","","","","","","","","adc44ee9c0aec29d5b046e9dfd04205476bb125c-0-f97b0b635b3e349735cdd618ed664a3c98594e5b","adc44ee9c0aec29d5b046e9dfd04205476bb125c","root.record.ItemExhibitList.P5Item","adc44ee9c0aec29d5b046e9dfd04205476bb125c-0-268bd6eb310ac1a058b5a1c32f437c6d7a6407cc"
"Army National Guard","7","44.698","10","40.851","5","20.981","","","5","20.981","","","","","","","","adc44ee9c0aec29d5b046e9dfd04205476bb125c-1-2088264e34b990d51a015e9b3e9d86d9dca1eb79","adc44ee9c0aec29d5b046e9dfd04205476bb125c","root.record.ItemExhibitList.P5Item","adc44ee9c0aec29d5b046e9dfd04205476bb125c-0-268bd6eb310ac1a058b5a1c32f437c6d7a6407cc"
"Army Reserve","1","4.007","","","","","","","","","","","","","","","","adc44ee9c0aec29d5b046e9dfd04205476bb125c-2-0689e8183b6fad5a82403e3d5ca388074a623967","adc44ee9c0aec29d5b046e9dfd04205476bb125c","root.record.ItemExhibitList.P5Item","adc44ee9c0aec29d5b046e9dfd04205476bb125c-0-268bd6eb310ac1a058b5a1c32f437c6d7a6407cc"
"Army Active","940","45.253","","0.674","","","","","","","","","","","","","","adea7966c3eb4478cfa337c2307385977e12b8e5-0-f7ca97208305c1e7391d9fb7ec36b220a9ad8561","adea7966c3eb4478cfa337c2307385977e12b8e5","root.record.ItemExhibitList.P5Item","adea7966c3eb4478cfa337c2307385977e12b8e5-0-7e41a7d6ada6008bc93f71194571f7751900ec17"
"Army National Guard","","","","0.429","","","","","","","","","","","","","","adea7966c3eb4478cfa337c2307385977e12b8e5-1-0225b877b57a13a34f255b706e7933e42a2e8ec1","adea7966c3eb4478cfa337c2307385977e12b8e5","root.record.ItemExhibitList.P5Item","adea7966c3eb4478cfa337c2307385977e12b8e5-0-7e41a7d6ada6008bc93f71194571f7751900ec17"
"Army Reserve","","","","0.122","","","","","","","","","","","","","","adea7966c3eb4478cfa337c2307385977e12b8e5-2-b9deb2b64c873f46ee295ebb25e232a17de679ff","adea7966c3eb4478cfa337c2307385977e12b8e5","root.record.ItemExhibitList.P5Item","adea7966c3eb4478cfa337c2307385977e12b8e5-0-7e41a7d6ada6008bc93f71194571f7751900ec17"
"Army Active","","62.849","","5.279","","8.319","","","","8.319","","","","","","","","adea7966c3eb4478cfa337c2307385977e12b8e5-0-b98d40be3b7b11872fe34a433f56c9dd07406066","adea7966c3eb4478cfa337c2307385977e12b8e5","root.record.ItemExhibitList.P5Item","adea7966c3eb4478cfa337c2307385977e12b8e5-1-a3525d6d2191bddf3ed6bda2df9da40066573c4c"
"Army Active","","51.46","","2.717","","4.011","","","","4.011","","","","","","","","adea7966c3eb4478cfa337c2307385977e12b8e5-0-9e71c09d49ecc92d75d504bf618a07e26a251e89","adea7966c3eb4478cfa337c2307385977e12b8e5","root.record.ItemExhibitList.P5Item","adea7966c3eb4478cfa337c2307385977e12b8e5-2-b994b01ba444aace3105d7c39fa5e0c7c333320f"
"Army Active","","66.118","","15.285","","33.971","","","","33.971","","","","","","","","adea7966c3eb4478cfa337c2307385977e12b8e5-0-d5223bcde844555b548d36a2faa5ab4142684e7b","adea7966c3eb4478cfa337c2307385977e12b8e5","root.record.ItemExhibitList.P5Item","adea7966c3eb4478cfa337c2307385977e12b8e5-3-82ed8ca74fbd12cd001d6b4e0be11850f58f922c"
"Army Active","1","19.792","","4.911","","5.727","1","1","1","6.727","","","","","","","","ae6c752b8e9d8cbd69c6554c520fc43269a40fce-0-7d2b4827a59566230a5880759f738b9d84bfbdaf","ae6c752b8e9d8cbd69c6554c520fc43269a40fce","root.record.ItemExhibitList.P5Item","ae6c752b8e9d8cbd69c6554c520fc43269a40fce-0-e80ce15fa80dbe77f61926321c36f85ed285ae92"
"Army National Guard","","3.934","","2.865","","3.341","","","","3.341","","","","","","","","ae6c752b8e9d8cbd69c6554c520fc43269a40fce-1-b62ae14d2c04b6b912336d74dc97791825a4ec68","ae6c752b8e9d8cbd69c6554c520fc43269a40fce","root.record.ItemExhibitList.P5Item","ae6c752b8e9d8cbd69c6554c520fc43269a40fce-0-e80ce15fa80dbe77f61926321c36f85ed285ae92"
"Army Reserve","","2.248","","1.637","","1.909","","","","1.909","","","","","","","","ae6c752b8e9d8cbd69c6554c520fc43269a40fce-2-ca62d085636dab72a93790cee9ebb55f85c1d4e7","ae6c752b8e9d8cbd69c6554c520fc43269a40fce","root.record.ItemExhibitList.P5Item","ae6c752b8e9d8cbd69c6554c520fc43269a40fce-0-e80ce15fa80dbe77f61926321c36f85ed285ae92"
"Army Active","","447.05","","","","","","","","","","","","","","","","b154ec4dda8c648104fcffb36d4f6ced021fca88-0-5041e636697bffdb0b160c1c6a8397f7bc6564c0","b154ec4dda8c648104fcffb36d4f6ced021fca88","root.record.ItemExhibitList.P5Item","b154ec4dda8c648104fcffb36d4f6ced021fca88-0-5c2b5efd36f73ae508fb84402d683c99c52c9730"
"Army Active","","31.404","","26.008","","","","","","","","","","","","","","b1d3d9185654718b707f993e575bcf7dab206fdb-0-bc092098ae4485a25a6b3b9e5b04bfe98a4e01dc","b1d3d9185654718b707f993e575bcf7dab206fdb","root.record.ItemExhibitList.P5Item","b1d3d9185654718b707f993e575bcf7dab206fdb-0-a1d360f1756780667a8c09c2d77b1b787013c595"
"Army Active","230","86.549","76","6.28","21","10.035","","","21","10.035","","","","","","","","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3-0-3f99312abfeb1ee6da8fd7bb9926d4990462cbfb","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3","root.record.ItemExhibitList.P5Item","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3-0-c67aea4b2cff281bc89e20b1168a16ed9886d988"
"Army National Guard","35","4.373","","","","","","","","","","","","","","","","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3-1-2970737209b0adfd9b7ed4fe5acbb45724913258","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3","root.record.ItemExhibitList.P5Item","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3-0-c67aea4b2cff281bc89e20b1168a16ed9886d988"
"Army Reserve","","","170","48.627","112","20.161","","","112","20.161","","","","","","","","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3-2-3f680c2763854d55d11c0ef3fd8d87883baf44bb","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3","root.record.ItemExhibitList.P5Item","b1ebdc6af467b17ac7903bd37ef93fe92757b9e3-0-c67aea4b2cff281bc89e20b1168a16ed9886d988"
"Army Active","1821","24.229","1665","21.324","1041","16.191","","","1041","16.191","","","","","","","","b20d12896a371ba6a3325346296168f4aa174745-0-46ddbc0c1ac8a69ff41f66ebac40d78a2a8893aa","b20d12896a371ba6a3325346296168f4aa174745","root.record.ItemExhibitList.P5Item","b20d12896a371ba6a3325346296168f4aa174745-0-81c30e9b3b2e824123d5a6f97a05625a0f9de2bb"
"Army National Guard","506","1.731","299","5.158","273","5.61","","","273","5.61","","","","","","","","b20d12896a371ba6a3325346296168f4aa174745-1-10aa2b36c2ba2bc1be5a7e613a19796ca9aae27f","b20d12896a371ba6a3325346296168f4aa174745","root.record.ItemExhibitList.P5Item","b20d12896a371ba6a3325346296168f4aa174745-0-81c30e9b3b2e824123d5a6f97a05625a0f9de2bb"
"Army Reserve","598","12.914","1548","24.01","624","12.3","","","624","12.3","","","","","","","","b20d12896a371ba6a3325346296168f4aa174745-2-40f79647905e04b77c5157603f37478237bbe969","b20d12896a371ba6a3325346296168f4aa174745","root.record.ItemExhibitList.P5Item","b20d12896a371ba6a3325346296168f4aa174745-0-81c30e9b3b2e824123d5a6f97a05625a0f9de2bb"
"Army Active","","","","17.969","","","","","","","","","","","","","","b20d12896a371ba6a3325346296168f4aa174745-0-1a28727a2e7012938cf95b42326ffd9c5061e081","b20d12896a371ba6a3325346296168f4aa174745","root.record.ItemExhibitList.P5Item","b20d12896a371ba6a3325346296168f4aa174745-1-48a705464e1d37d0f36ed0c26f8236f76c4090cc"
"Air Force Active","","18.52","","21.498","","9.07","","0.000","","9.07","","","","","","","","b64b11cb523804b77d6d7dbb47881fa07a8cd474-0-fa2d5ea3a8166818722509f2a65eece6fa9eafb6","b64b11cb523804b77d6d7dbb47881fa07a8cd474","root.record.ItemExhibitList.P5Item","b64b11cb523804b77d6d7dbb47881fa07a8cd474-0-1098bb6446aa898301a6e866dfd23f592b2d8a76"
"Air Force Reserve","","0.25","","0.4","","0.145","","0.000","","0.145","","","","","","","","b64b11cb523804b77d6d7dbb47881fa07a8cd474-1-71b815836a66b19dafced79619c763e7dbe96f55","b64b11cb523804b77d6d7dbb47881fa07a8cd474","root.record.ItemExhibitList.P5Item","b64b11cb523804b77d6d7dbb47881fa07a8cd474-0-1098bb6446aa898301a6e866dfd23f592b2d8a76"
"Air National Guard","","0.642","","0.4","","0.15","","0.000","","0.15","","","","","","","","b64b11cb523804b77d6d7dbb47881fa07a8cd474-2-3d93821532a55a1a01692d9bbe5376a9f8b5f1b0","b64b11cb523804b77d6d7dbb47881fa07a8cd474","root.record.ItemExhibitList.P5Item","b64b11cb523804b77d6d7dbb47881fa07a8cd474-0-1098bb6446aa898301a6e866dfd23f592b2d8a76"
"Army Active","11","66.78","1","6.421","15","119.992","","","15","119.992","","","","","","","","b9e1ae58c1e17a7139d999981f48bb2d9e03a848-0-d269b52344a4ac68a997b76e87c7648aed5ad028","b9e1ae58c1e17a7139d999981f48bb2d9e03a848","root.record.ItemExhibitList.P5Item","b9e1ae58c1e17a7139d999981f48bb2d9e03a848-0-56de1462e7400d3e9f746a5c2f997878b8d3e7a5"
"Army National Guard","39","236.764","38","243.994","19","151.991","","","19","151.991","","","","","","","","b9e1ae58c1e17a7139d999981f48bb2d9e03a848-1-a955009228a0fd2b28cd2982fbab3e3a261e7965","b9e1ae58c1e17a7139d999981f48bb2d9e03a848","root.record.ItemExhibitList.P5Item","b9e1ae58c1e17a7139d999981f48bb2d9e03a848-0-56de1462e7400d3e9f746a5c2f997878b8d3e7a5"
"Army Active","14","28.417","","","","","","","","","","","","","","","","bdc82eaa2b9d8bd235de7549448ee9d746e3ae08-0-00dffea3013481a67c4e0fc145b292438eb7e174","bdc82eaa2b9d8bd235de7549448ee9d746e3ae08","root.record.ItemExhibitList.P5Item","bdc82eaa2b9d8bd235de7549448ee9d746e3ae08-0-0075fa5a92803967d04946355c76fb27ee80b3d3"
"Army Reserve","4","9.054","","","","","","","","","","","","","","","","bdc82eaa2b9d8bd235de7549448ee9d746e3ae08-1-df3563183e8273ff56d7c10318a0337e77e002c4","bdc82eaa2b9d8bd235de7549448ee9d746e3ae08","root.record.ItemExhibitList.P5Item","bdc82eaa2b9d8bd235de7549448ee9d746e3ae08-0-0075fa5a92803967d04946355c76fb27ee80b3d3"
"Army Active","390","9.256","120","6.009","1950","10.5","","","1950","10.5","","","","","","","","bde87669ed34994908aebfb986375bb89ca54640-0-998faabcface98a004afc63daf9724e0f7558931","bde87669ed34994908aebfb986375bb89ca54640","root.record.ItemExhibitList.P5Item","bde87669ed34994908aebfb986375bb89ca54640-0-43dc02db5e3833ce9133c01c91b8bcb461520069"
"Army National Guard","430","9.218","162","9.594","","","","","","","","","","","","","","bde87669ed34994908aebfb986375bb89ca54640-1-1500de67a0535f45bf85230e93c92c1127304f2a","bde87669ed34994908aebfb986375bb89ca54640","root.record.ItemExhibitList.P5Item","bde87669ed34994908aebfb986375bb89ca54640-0-43dc02db5e3833ce9133c01c91b8bcb461520069"
"Army Reserve","200","4.066","20","0.773","","","","","","","","","","","","","","bde87669ed34994908aebfb986375bb89ca54640-2-2b2058abd86fda854f6c4dc4601a3d053a45d009","bde87669ed34994908aebfb986375bb89ca54640","root.record.ItemExhibitList.P5Item","bde87669ed34994908aebfb986375bb89ca54640-0-43dc02db5e3833ce9133c01c91b8bcb461520069"
"Army Active","130","8.013","75","12.187","112","10.139","","","112","10.139","","","","","","","","bde87669ed34994908aebfb986375bb89ca54640-0-a8433636a88b61a425044fe3bc8e35ad487afada","bde87669ed34994908aebfb986375bb89ca54640","root.record.ItemExhibitList.P5Item","bde87669ed34994908aebfb986375bb89ca54640-1-319adc19cf5e57e745d95ff19d8d65a41702a34c"
"Army National Guard","22","2.362","50","7.03","","","","","","","","","","","","","","bde87669ed34994908aebfb986375bb89ca54640-1-510c19ce353f8d8436cac3ea0f21b05d0698bb1b","bde87669ed34994908aebfb986375bb89ca54640","root.record.ItemExhibitList.P5Item","bde87669ed34994908aebfb986375bb89ca54640-1-319adc19cf5e57e745d95ff19d8d65a41702a34c"
"Army Reserve","20","7.643","25","3.717","","","","","","","","","","","","","","bde87669ed34994908aebfb986375bb89ca54640-2-a9a00fa6726c2c5a10fb1b1b5e0fffe2c1f6193f","bde87669ed34994908aebfb986375bb89ca54640","root.record.ItemExhibitList.P5Item","bde87669ed34994908aebfb986375bb89ca54640-1-319adc19cf5e57e745d95ff19d8d65a41702a34c"
