"Name_val","Location_val","InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","HistoryPlanningList_HistoryPlanning","MinimumSustainingRate_val","MaximumProductionRate_val","Rate185_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"ROCKWELL","RICHARDSON, TX","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-13802eb05c0a898eb309d343e6539c1516c8dc3e-0-6c042ea88e3725af88303e835440c4cdf93a3b8f","","","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-c420a1423927030421de47064c9858fce20715fa","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","13802eb05c0a898eb309d343e6539c1516c8dc3e-10-0d7cc349e28e78ab693f714c6b7f335fbe5be1b2"
"ROCKWELL","RICHARDSON, TX","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-13802eb05c0a898eb309d343e6539c1516c8dc3e-0-8c17ac1b9bba9c703f63659944959b2148d17511","","","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-dc513bd44b7f0bb31a9ca99d82570b48064126f1","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","13802eb05c0a898eb309d343e6539c1516c8dc3e-11-1e2b0c7d6a85ef6b3dd47e6922d3dd0fceb83b97"
"ROCKWELL","RICHARDSON, TX","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-13802eb05c0a898eb309d343e6539c1516c8dc3e-0-efa5952c2988c53f24e62bd886a78db19d678862","","","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-e5af44d43a608b5d549c8b05e010820feb71558c","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","13802eb05c0a898eb309d343e6539c1516c8dc3e-12-fb78079f6b39213dcec1f5dd626fe91191e94e79"
"ROCKWELL","RICHARDSON, TX","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-13802eb05c0a898eb309d343e6539c1516c8dc3e-0-ed0177065c9d69edfc4e605341ac73fc8946a598","","","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-9583941267283f71e908eaf85c59520e6b5ddab5","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","13802eb05c0a898eb309d343e6539c1516c8dc3e-13-0dda0387b2086ad05a27b54e4da63bafff75b8f7"
"LONG WAVE COMMUNICATIONS","OKLAHOMA CITY, OK","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-13802eb05c0a898eb309d343e6539c1516c8dc3e-0-579530938ad1e61c3e5944863ce1056cebe7b539","","","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-965a7707fe2af1c536bb98a26eb162cccb14545c","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","13802eb05c0a898eb309d343e6539c1516c8dc3e-15-71a5c1cb37d3efc0cae21259367696ee78761d48"
"LONG WAVE COMMUNICATIONS","OKLAHOMA CITY, OK","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-13802eb05c0a898eb309d343e6539c1516c8dc3e-0-525989ad24b498834ba8194baeba7dcad725c55d","","","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-2656a2511e43fe96ee1d013ffe6971df6ad43ed8","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","13802eb05c0a898eb309d343e6539c1516c8dc3e-16-40f22de6e37e9cb248316a31e0858800f2963c7b"
"Pine Bluff Arsenal","AR","0","4","3","7","0","4","3","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-492bf626e3f18967bf20bf193de539990000bcd4","100","5000","3500","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-289ed951f813a775aa9df75384bfd26459760835","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-023c77c081b77c2e549c9e80c94adc610d4e5708"
"Pine Bluff Arsenal","AR","0","4","3","7","0","4","3","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-dbf79a869db243d1039f8defc54eedd9abe43ab0","100","5000","3500","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-a6080295d38bbd8b1e5643c775729c2abaf7ce83","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-2-421571f6df17c21683f2ec1bef63caa70ed792ec"
"Pine Bluff Arsenal","AR","0","4","3","7","0","4","3","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-e0f3e92a6f972df43ade830196fcd44ff8d59e20","100","5000","3500","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-ad3aa95c8d72e0c9d6f567dd74aa9939678d90f1","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-3-dafdc993f0d3c980bd676e643f2d4d7a82dad4b4"
"Pine Bluff Arsenal","AR","0","4","3","7","0","4","3","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-8823ce26742f155badbed625c86911e9bdfe1320","100","5000","3500","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-b5a7a1f30727aebe26f01052c0bc0ca1636cb04d","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-4-e6741450b25cc25f988128f869833ac2207ddd11"
"Army","Wash DC","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-2818b05efa63a58bd4192239e2840184ddd37fdc-0-ce9a621d155529b9fb97153f36547e30320e68d8","","","","2818b05efa63a58bd4192239e2840184ddd37fdc-0-b5ae62e4fee263de3c33a7dbf7a592bef33e385c","2818b05efa63a58bd4192239e2840184ddd37fdc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","2818b05efa63a58bd4192239e2840184ddd37fdc-0-420259247fa6ebc0913dc9bf0355bb7062710760"
"SAIC","VA","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-2818b05efa63a58bd4192239e2840184ddd37fdc-0-0df77684dc210b0170de9ed4835693f1bb5140e2","","","","2818b05efa63a58bd4192239e2840184ddd37fdc-0-e41f61c7f8863e301813e681dd404ca2c5ed0e67","2818b05efa63a58bd4192239e2840184ddd37fdc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","2818b05efa63a58bd4192239e2840184ddd37fdc-1-ae6b821265a71170a2f28f9a3c7af5c13dff7091"
"Army","Wash DC","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-2818b05efa63a58bd4192239e2840184ddd37fdc-0-fc203618e8e96a673cb673d2489fbd94c182de74","","","","2818b05efa63a58bd4192239e2840184ddd37fdc-0-932fcb9ab6e394a100781bf6a38cda3665f01150","2818b05efa63a58bd4192239e2840184ddd37fdc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","2818b05efa63a58bd4192239e2840184ddd37fdc-2-73c3c421f89bbbe683232e757d1883e9160e2bb4"
"SAIC","VA","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-2818b05efa63a58bd4192239e2840184ddd37fdc-1-f7729820fdafe27ff635965b6769a48a4bc6f1fa","","","","2818b05efa63a58bd4192239e2840184ddd37fdc-1-6629bf68b904248701eefe0cd3c3e69ee9c9725c","2818b05efa63a58bd4192239e2840184ddd37fdc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","2818b05efa63a58bd4192239e2840184ddd37fdc-2-73c3c421f89bbbe683232e757d1883e9160e2bb4"
"Army","Wash DC","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-2818b05efa63a58bd4192239e2840184ddd37fdc-0-5b334ef255013ca6ede347cb682b60333b9ef1c3","","","","2818b05efa63a58bd4192239e2840184ddd37fdc-0-f935969a341ffc7b3ccb462523b7b6557686c470","2818b05efa63a58bd4192239e2840184ddd37fdc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","2818b05efa63a58bd4192239e2840184ddd37fdc-3-20a1383bfdc399979d8055c5d4283c1a470082ec"
"Army","Wash DC","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-2818b05efa63a58bd4192239e2840184ddd37fdc-0-899076a15d5d8651ecd933686c651f0faf5cac65","","","","2818b05efa63a58bd4192239e2840184ddd37fdc-0-f12428b2791ec151056418501daeb663b7d09cbd","2818b05efa63a58bd4192239e2840184ddd37fdc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","2818b05efa63a58bd4192239e2840184ddd37fdc-4-2610891617ced941c3250d366a4d9a92022d2f34"
"Integral Systems Inc","Columbia, MD","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-38a3fedfb378e420adca411641fc25db781e91c6-0-fbb2da0c235edb6aa04d3d41ee7ca6745b5f94a8","","","","38a3fedfb378e420adca411641fc25db781e91c6-0-73c14b536afbc224a228a2907824730fce15f20d","38a3fedfb378e420adca411641fc25db781e91c6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","38a3fedfb378e420adca411641fc25db781e91c6-0-6b75f3f0e9a1ecf4135c7d88506f1cc28bde9aff"
"Harris Corporation","Melbourne, FL","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-38a3fedfb378e420adca411641fc25db781e91c6-0-77c04c1a3446deb69a3d1c21009fd46a480ab57b","","","","38a3fedfb378e420adca411641fc25db781e91c6-0-43181ba48d57a10768b9a20b5df1375e6cecba83","38a3fedfb378e420adca411641fc25db781e91c6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","38a3fedfb378e420adca411641fc25db781e91c6-0-b82f59ad6afae6b40a8843f8c1a94c7229a9eb63"
"Harris Corporation","Melbourne, FL","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-38a3fedfb378e420adca411641fc25db781e91c6-0-367d80ba6d5c61f6871614aaa5c57b8102daeb1b","","","","38a3fedfb378e420adca411641fc25db781e91c6-0-d8e551d200a78f056675aba5c6354082141e120f","38a3fedfb378e420adca411641fc25db781e91c6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","38a3fedfb378e420adca411641fc25db781e91c6-1-19a3d775232a9e67ad277edd8239be90243dc879"
"Other","San Antonio, TX","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-38a3fedfb378e420adca411641fc25db781e91c6-0-94a78b9adae43323545691019d3837ddc5a2c0c5","","","","38a3fedfb378e420adca411641fc25db781e91c6-0-b10778c797ed4f9594ee57fff86e28956448f9bb","38a3fedfb378e420adca411641fc25db781e91c6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","38a3fedfb378e420adca411641fc25db781e91c6-0-39cd6f957aa02a3078165cb80f70ac86b4dda533"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-5bd5236ee2a8b05611942624dc1a7a142848ed74","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-6cbd98615d7e190fa473799a56b9550829d97574","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-d300b18eec94a09eb851f4d3402aca9ae35d433a"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-d5acc35986c5ac2387964f5e3ce14593e5793035","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-8e39d5e2083a994a4d5415c5103574d86a933050","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-aa834a2cf449cb4739a9f87619df490b35dbb00b"
"SAIC","Columbia, MD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9b3a2e4980c24f255d8d603df90c39098f89e510","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-dc11dd178955a22658a1eb7fd95a977397d4f57d","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9e7e8d32eb1f1c9ac5fabebad28df6c4fbe4df17"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-aadc128b0642ad4dbf399753ac4b0dfcce2eb874","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-5d6da0bbc812eb08e3e488b33d85484402405c6f","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9e7e8d32eb1f1c9ac5fabebad28df6c4fbe4df17"
"SAIC","McLean, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-ad040ee3e37a35504c13c16acb1fa24c3cfe53f1","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-f306879918ad4e6391db6038726c969148de7105","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-2a4dd95ab3de42506886f646636dd2294f0acc71"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-bfa41b2ccfcdf89bd940ae0d6aefc3de8430c8cb","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9ef2b37d5ea619c80262adb9fd4049293c5098a6","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-92b0bc280c1b194fd9b284fb909541f4c8bff1b3"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-89e5951209c5a7bc22c935bb07a4c9d3cfefcb7c","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-fac51725a9dc6628f40b25f03a8f414a99d81f2e","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-2784f57b4d9b144ecdb84ca7d8347d419d7aa756"
"immixTechnology, Inc","McLean, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-27719c3a17ac3be180e3b5b2ccc5e699f7177b16","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-1873077ca3389fd6ae761d8fba6decd39e03d00d","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-cbf0d3dc0dc749f39ee766c64e39c6dff3c7d088"
"Iron Bow Technologies, Inc.","Chantilly, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-b9033a0e787e5a5de63e55b3e2ce461afdbfccfc","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-6ce7bcc226f044afb471faac0c9f55764e09801d","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-cbf0d3dc0dc749f39ee766c64e39c6dff3c7d088"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-2-206ccf3461292cf0b435db8e623739bc18d80a2d","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-2-32fb92baf0474b7793b654905d1abcbd5268ce68","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-cbf0d3dc0dc749f39ee766c64e39c6dff3c7d088"
"Lockheed Martin Integrated Sys","Bethesda, MD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-b588c599e3afc5e4db29d5e9fd48ec7a599089da","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-251a112b4eb6779d9944c45ab32a1e90a8e29008","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-6cb45e5ef80350e56e17c8dc8d43dc0b97d08600"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-b6c16c76420cf53ba2d51b94b482780480ef708e","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-1912be822226b3a34bf6fdb08d4086c29dd4219f","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-6cb45e5ef80350e56e17c8dc8d43dc0b97d08600"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-346645f7d6c578be8c50d0d44da28c36fdf38000","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9819d2a9c3b9684ed9d8cde19e14fb54d2c452ba","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-2-bd0ee9abb92daf6d87d25ae2c610d5083b625c19"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-7fb25512fba72db3c586c3caf4f75d6a33c5b156","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-297d50ed2441d6056dd7aa0d550ea4dfea15b1fb","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-3-abf15e27b449480a7bb9c6a1f9658ad50b9c0b0c"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-457dbac854a65f827c86f8a6bdb80c1ecae31e44","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-080feac1d6302aae6e847afde818827dc576536c","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-4-a6aaeafc8bafe4d58578831355a0827a21ea6fca"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-514d0dc22347bf6c914b250697d6c912c533d26a","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-7926526f46509b9e5eaee6ad486d0f7ac6f04ea2","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-5-1d071df2988bf99e735c8792f83c920b4e57ee81"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-595b4d43e96c9c0c62eb4657224cc5573d75ab0b","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-dbf3ec63daa2958b75f1ee3f9c8cfd05f9b95bef","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-6-befbc9a9500dd91725ff86a9a32e421bb0b9345e"
